banking_id,banked_total,banking_total,banking_date,reconcile_status,restaurant_id,sealed_by,banking_time_indicator
353,1526.95,7454.860000000001,2024-12-18,reconciled,1,Cynthia Myers,morning
354,3193.55,9875.04,2024-12-19,reconciled,1,Beverly Murphy,morning
355,9606.45,10542.189999999999,2024-12-20,reconciled,1,James Andrews,evening
356,658.85,3203.7099999999978,2024-12-21,reconciled,1,Michael Oneill,evening
357,1198.65,4683.219999999998,2024-12-22,pending,1,Jason Stewart,evening
358,2770.05,5867.779999999999,2024-12-23,pending,1,Kevin Scott,evening
359,3525.16,6115.4299999999985,2024-12-24,pending,1,Dr. Patrick Powell,evening
360,4611.8,5813.319999999999,2024-12-25,reconciled,1,Benjamin Ali,morning
361,2171.91,3826.7399999999984,2024-12-26,reconciled,1,Stephen Olson,morning
362,1061.16,4578.549999999999,2024-12-27,pending,1,Sara Bryant,morning
363,3679.5,5492.1399999999985,2024-12-28,pending,1,Kaitlyn Townsend,evening
364,4885.27,5723.049999999999,2024-12-29,pending,1,Kimberly Chan,morning
365,1880.96,2695.319999999999,2024-12-30,pending,1,Thomas Randall,morning
366,439.75,2470.17,2024-01-01,reconciled,2,James Lopez,morning
367,1518.77,4151.500000000001,2024-01-02,pending,2,Charles Harper,morning
368,861.67,6167.54,2024-01-03,reconciled,2,Derek Watson,evening
369,4277.37,9164.72,2024-01-04,reconciled,2,April Jones,morning
370,5782.13,6723.1900000000005,2024-01-05,reconciled,2,Dominic Williams,evening
371,545.19,2935.8000000000006,2024-01-06,reconciled,2,Andrea Gardner,evening
372,3559.16,4798.6,2024-01-07,pending,2,Mathew Carter,morning
373,3096.79,5283.47,2024-01-08,reconciled,2,Joshua Phillips,evening
374,1834.5,3882.76,2024-01-09,reconciled,2,Zachary Mendoza,morning
375,4621.34,5277.26,2024-01-10,pending,2,Stephanie Hicks,morning
376,3875.61,4110.160000000001,2024-01-11,pending,2,Daniel Hendricks,morning
377,713.53,3046.81,2024-01-12,reconciled,2,Nicholas Marshall,morning
378,3533.62,5590.35,2024-01-13,reconciled,2,Christopher Smith,evening
379,5518.25,6116.77,2024-01-14,reconciled,2,Janet Tyler,evening
380,2233.66,3280.71,2024-01-15,pending,2,Heather Fields,evening
381,2572.25,4522.76,2024-01-16,pending,2,Tanya Barnes,morning
382,1618.13,5006.28,2024-01-17,pending,2,Paula Mcdonald,morning
383,1498.5,5617.029999999999,2024-01-18,pending,2,John James,evening
384,6878.6,7427.299999999998,2024-01-19,reconciled,2,Mark Johnson,evening
385,75.78,3770.949999999998,2024-01-20,reconciled,2,Carrie Bryant,morning
386,2908.43,6402.679999999998,2024-01-21,pending,2,Amy Jones,morning
387,5495.42,6000.589999999997,2024-01-22,pending,2,Jeanne Terry,morning
388,2660.46,2891.489999999997,2024-01-23,pending,2,Crystal Peterson,evening
389,1478.58,2440.9799999999964,2024-01-24,reconciled,2,Benjamin Jenkins,evening
390,2101.85,4162.349999999996,2024-01-25,reconciled,2,April Harvey,morning
391,3134.33,4164.569999999996,2024-01-26,pending,2,Kenneth Terrell,evening
392,1811.79,4611.579999999996,2024-01-27,pending,2,Mark Smith,evening
393,3034.56,5742.109999999996,2024-01-28,pending,2,Lindsay Hester,evening
394,2040.83,5974.629999999995,2024-01-29,pending,2,Shane Marks,evening
395,4230.92,7100.169999999995,2024-01-30,pending,2,Rachel Avila,evening
396,367.35,5960.129999999995,2024-01-31,reconciled,2,James Horne,morning
397,8194.78,8674.039999999994,2024-02-01,pending,2,Cathy Ramos,morning
398,928.61,3481.1999999999935,2024-02-02,pending,2,Robert Brown,evening
399,691.76,5820.419999999993,2024-02-03,pending,2,James Orr,morning
400,4482.12,8185.809999999992,2024-02-04,reconciled,2,Amy Figueroa,morning
401,1261.25,5378.349999999992,2024-02-05,reconciled,2,Laura Watts,evening
402,4635.69,6873.149999999992,2024-02-06,pending,2,Tamara Martin,evening
403,2336.66,5348.329999999994,2024-02-07,pending,2,Lisa Gonzalez,morning
404,2837.7,5409.849999999993,2024-02-08,pending,2,Suzanne Diaz,morning
405,770.92,5229.829999999994,2024-02-09,reconciled,2,Michelle Vega,evening
406,6137.61,8378.259999999993,2024-02-10,reconciled,2,Joseph Baird,morning
407,4866.73,5596.849999999994,2024-02-11,pending,2,Robert Francis,evening
408,2589.85,3381.7799999999943,2024-02-12,pending,2,David Boone,morning
409,3265.76,4373.4999999999945,2024-02-13,reconciled,2,Monique Chapman,morning
410,999.27,4353.149999999993,2024-02-14,reconciled,2,Erin Gray,morning
411,5371.81,5999.579999999993,2024-02-15,reconciled,2,Robert Murphy,evening
412,2776.0,3928.2199999999916,2024-02-16,reconciled,2,Jenny Hall,morning
413,2358.81,2928.3899999999912,2024-02-17,pending,2,Heather Miller,evening
414,896.36,4111.169999999992,2024-02-18,pending,2,Martin Smith,morning
415,1216.98,6030.669999999993,2024-02-19,pending,2,Steven Berg,morning
416,3215.46,5716.659999999993,2024-02-20,pending,2,Jennifer Cook,evening
417,4199.74,5422.009999999993,2024-02-21,reconciled,2,Shawn Allen,morning
418,2817.42,4494.609999999993,2024-02-22,pending,2,Rhonda Jacobson,evening
419,3931.26,5033.379999999994,2024-02-23,reconciled,2,Scott Diaz,evening
420,849.97,3934.0399999999927,2024-02-24,pending,2,George Meyers,morning
421,1980.34,4528.639999999993,2024-02-25,pending,2,Sharon Henry,evening
422,725.4,4224.079999999994,2024-02-26,pending,2,David Dennis,evening
423,344.59,5451.499999999992,2024-02-27,pending,2,Derek Drake,morning
424,8405.86,9275.989999999993,2024-02-28,reconciled,2,Ms. April Estes,morning
425,3954.25,4081.0999999999917,2024-02-29,pending,2,Nancy Cruz,evening
426,2996.02,4007.1599999999917,2024-03-01,pending,2,Daniel Burke,evening
427,854.14,4116.789999999992,2024-03-02,pending,2,James Stafford,evening
428,1149.54,6499.769999999992,2024-03-03,pending,2,Deborah White,evening
429,5597.06,7342.569999999992,2024-03-04,reconciled,2,Eduardo Ryan,morning
430,2701.16,3972.3499999999926,2024-03-05,pending,2,Mrs. Kara Elliott,morning
431,4776.0,5330.739999999993,2024-03-06,pending,2,Darlene Garcia,evening
432,516.08,3323.3799999999933,2024-03-07,reconciled,2,Heather Bennett,evening
433,711.21,4535.909999999993,2024-03-08,reconciled,2,Jill Kirk,evening
434,6870.23,7696.549999999994,2024-03-09,pending,2,Ashley Wood,evening
435,2458.99,2784.549999999994,2024-03-10,reconciled,2,Miranda Burns,morning
436,1392.49,3091.349999999994,2024-03-11,pending,2,Michelle Brown,morning
437,3400.68,4411.5399999999945,2024-03-12,reconciled,2,Kevin Moore,morning
438,1342.5,3791.489999999994,2024-03-13,pending,2,Kathryn Ibarra,evening
439,3151.39,6104.829999999995,2024-03-14,pending,2,Thomas Ellis,evening
440,679.67,5419.509999999996,2024-03-15,reconciled,2,Nicole Evans,evening
441,1150.63,6459.399999999995,2024-03-16,reconciled,2,James Turner,morning
442,6721.86,7155.719999999994,2024-03-17,reconciled,2,Mr. Douglas Le MD,morning
443,939.59,3593.7599999999943,2024-03-18,pending,2,Karen Brown,morning
444,347.32,5973.509999999995,2024-03-19,pending,2,Timothy Haney,morning
445,4217.67,8081.159999999995,2024-03-20,pending,2,Kathryn Torres,morning
446,1226.94,6420.949999999995,2024-03-21,pending,2,John Vargas,morning
447,6787.02,8490.629999999994,2024-03-22,pending,2,Daniel Raymond,morning
448,2723.48,3950.139999999993,2024-03-23,reconciled,2,Danielle Howard,evening
449,848.24,3853.6899999999932,2024-03-24,pending,2,Andrew Martin,morning
450,357.09,5662.599999999993,2024-03-25,reconciled,2,Joshua Jennings,morning
451,5376.01,8255.139999999994,2024-03-26,reconciled,2,Reginald Stewart,morning
452,2810.01,5189.299999999993,2024-03-27,reconciled,2,Karen Davis,evening
453,3126.95,5347.909999999993,2024-03-28,reconciled,2,Phillip Olson,evening
454,4201.75,5171.579999999993,2024-03-29,pending,2,Derrick Leonard,evening
455,355.46,3207.529999999993,2024-03-30,reconciled,2,Amanda Lamb,evening
456,2746.37,5362.689999999992,2024-03-31,pending,2,Heather Camacho,evening
457,2375.52,5365.249999999993,2024-04-01,pending,2,Kelly Smith,evening
458,3651.09,6379.979999999991,2024-04-02,pending,2,Sarah Gonzales,evening
459,929.88,5246.969999999991,2024-04-03,reconciled,2,Meagan Hughes,evening
460,3112.07,8465.22999999999,2024-04-04,pending,2,Patricia Brown,evening
461,6687.14,8423.50999999999,2024-04-05,pending,2,Cynthia Young,evening
462,2250.0,6059.199999999989,2024-04-06,pending,2,Steven Clark,morning
463,2006.21,6665.62999999999,2024-04-07,pending,2,Jorge Holmes,morning
464,3592.78,7097.94999999999,2024-04-08,reconciled,2,Hayley Barrett,morning
465,6869.86,6923.319999999991,2024-04-09,pending,2,Brenda Brown,evening
466,1061.16,3316.6899999999914,2024-04-10,pending,2,Lisa Murray,morning
467,2266.99,5191.539999999992,2024-04-11,reconciled,2,Michael Collins,evening
468,2019.0,5321.639999999992,2024-04-12,pending,2,Dr. Travis Beard,morning
469,4861.34,5494.819999999992,2024-04-13,reconciled,2,Robert Brooks,morning
470,1808.73,2457.8899999999917,2024-04-14,reconciled,2,Erin Thomas,morning
471,2926.12,4134.989999999992,2024-04-15,pending,2,Veronica Zimmerman,morning
472,2836.79,4285.219999999992,2024-04-16,pending,2,Ruth Davis,evening
473,2378.32,3443.5799999999927,2024-04-17,pending,2,Jeremy Perez,morning
474,4062.78,4688.609999999993,2024-04-18,reconciled,2,Erika Stokes,evening
475,2332.12,2910.9599999999928,2024-04-19,reconciled,2,Heather Lewis,evening
476,3535.72,4226.329999999993,2024-04-20,reconciled,2,Benjamin Wong,evening
477,2617.58,3216.5299999999916,2024-04-21,pending,2,Samantha Wallace,evening
478,3350.4,3925.2999999999915,2024-04-22,pending,2,Jennifer Nguyen MD,evening
479,1546.17,4124.949999999992,2024-04-23,pending,2,Dawn Williams,morning
480,2285.98,5200.739999999992,2024-04-24,reconciled,2,Timothy Nguyen,morning
481,2360.28,6894.169999999993,2024-04-25,reconciled,2,Cindy Parker,evening
482,354.05,7164.729999999991,2024-04-26,reconciled,2,Steven Johnson,evening
483,5767.5,10003.089999999991,2024-04-27,pending,2,Donna Davenport,morning
484,6327.89,7338.649999999991,2024-04-28,pending,2,Kristin Zamora,morning
485,1431.83,4822.469999999991,2024-04-29,reconciled,2,Mark Stokes,evening
486,6173.96,6558.019999999992,2024-04-30,reconciled,2,Michele Arnold,evening
487,1000.48,3630.069999999992,2024-05-01,reconciled,2,Lauren Contreras,evening
488,1972.71,5232.639999999991,2024-05-02,pending,2,Patty Ramsey,morning
489,5871.13,6310.33999999999,2024-05-03,reconciled,2,Larry Taylor,evening
490,248.87,2926.4399999999905,2024-05-04,reconciled,2,Heather Massey,morning
491,1391.21,5266.51999999999,2024-05-05,reconciled,2,Laura Moreno,evening
492,1479.08,7037.10999999999,2024-05-06,reconciled,2,Allison Williams,morning
493,4210.35,9296.46999999999,2024-05-07,pending,2,Patrick White,evening
494,4970.88,7355.089999999988,2024-05-08,pending,2,Felicia Wright,morning
495,4810.61,5780.789999999988,2024-05-09,reconciled,2,Kelsey Jensen,morning
496,1947.81,4246.169999999989,2024-05-10,pending,2,Scott Salazar,morning
497,5082.87,5355.2299999999905,2024-05-11,pending,2,Jeanette Waters,morning
498,1001.8,3965.73999999999,2024-05-12,reconciled,2,Alicia Richards,evening
499,6461.95,6665.999999999989,2024-05-13,reconciled,2,Melissa Nielsen,evening
500,437.96,2342.60999999999,2024-05-14,pending,2,Darlene Cunningham,morning
501,24.06,4876.2699999999895,2024-05-15,pending,2,Rebecca Gonzalez,evening
502,5572.85,7401.369999999991,2024-05-16,pending,2,Jacqueline Parker,evening
503,1169.27,4048.3599999999906,2024-05-17,reconciled,2,Melanie Barnett,evening
504,1397.74,6484.579999999991,2024-05-18,reconciled,2,Shari Bautista,morning
505,2282.19,8832.90999999999,2024-05-19,pending,2,Gregory Lynch,evening
506,4277.64,8796.329999999989,2024-05-20,pending,2,Christopher Campbell,evening
507,5429.26,8098.499999999988,2024-05-21,reconciled,2,Alicia Kim,evening
508,4837.36,6509.199999999987,2024-05-22,pending,2,Keith Stevenson,morning
509,572.49,4366.179999999988,2024-05-23,reconciled,2,Jaime Castillo,morning
510,4181.49,6481.819999999989,2024-05-24,reconciled,2,Michael Kennedy,evening
511,3831.85,5085.999999999989,2024-05-25,pending,2,Jonathan Hoffman,morning
512,2119.42,3107.0499999999893,2024-05-26,pending,2,Austin Martin,evening
513,3552.28,5805.609999999989,2024-05-27,reconciled,2,Jennifer Castillo,morning
514,4189.69,5255.069999999988,2024-05-28,pending,2,Heather Smith,morning
515,2558.0,4006.829999999989,2024-05-29,reconciled,2,Austin Waters,morning
516,704.1,2939.059999999989,2024-05-30,pending,2,Erica Wilson,morning
517,296.65,6052.689999999989,2024-05-31,pending,2,Steven Ewing,evening
518,3523.42,9035.34999999999,2024-06-01,reconciled,2,Carla Alexander,morning
519,2385.54,9983.939999999988,2024-06-02,pending,2,Craig Williams,morning
520,2806.43,10654.769999999988,2024-06-03,pending,2,Mary Vazquez,evening
521,6962.34,11062.699999999986,2024-06-04,pending,2,Michelle Oliver,morning
522,6472.78,6848.339999999987,2024-06-05,reconciled,2,Hunter Williams,evening
523,631.29,4044.949999999988,2024-06-06,reconciled,2,Heather Anderson,morning
524,503.9,5089.779999999989,2024-06-07,reconciled,2,Derrick Weaver,evening
525,572.68,7457.319999999988,2024-06-08,pending,2,Donald Sandoval,morning
526,5054.43,8598.789999999988,2024-06-09,reconciled,2,Sandy Jones,morning
527,4044.41,6248.149999999988,2024-06-10,pending,2,Gregg Barnes,morning
528,4936.12,5554.209999999988,2024-06-11,reconciled,2,Danny Roth,morning
529,284.42,4768.999999999987,2024-06-12,pending,2,Heidi Gates,evening
530,6797.5,7786.469999999988,2024-06-13,reconciled,2,William Horn,morning
531,77.51,3677.9999999999886,2024-06-14,pending,2,Brandon Hernandez,evening
532,3257.62,7043.649999999989,2024-06-15,pending,2,Sarah Klein,morning
533,6191.95,6841.40999999999,2024-06-16,pending,2,Sandra Rhodes,evening
534,584.53,3025.14999999999,2024-06-17,pending,2,Christopher Park,morning
535,259.93,5328.05999999999,2024-06-18,pending,2,Dr. James Foley,evening
536,6282.22,6986.85999999999,2024-06-19,reconciled,2,Shannon Horton,morning
537,1448.88,2951.829999999989,2024-06-20,reconciled,2,Shannon Garcia,evening
538,2760.62,3416.0299999999893,2024-06-21,pending,2,Heather Jacobs,evening
539,130.25,3079.30999999999,2024-06-22,reconciled,2,Erica Kelly,evening
540,1610.87,6405.499999999991,2024-06-23,pending,2,Regina Shelton,evening
541,5619.99,7073.92999999999,2024-06-24,pending,2,Bonnie Crosby,morning
542,761.23,4380.039999999991,2024-06-25,pending,2,Arthur Cox,morning
543,682.03,6364.719999999991,2024-06-26,pending,2,Tamara Jones,evening
544,1581.86,8510.11999999999,2024-06-27,pending,2,Ralph Townsend,evening
545,8728.19,10447.319999999989,2024-06-28,reconciled,2,Elizabeth Ross,evening
546,194.69,4900.669999999988,2024-06-29,reconciled,2,Albert Soto,morning
547,4596.35,8128.449999999989,2024-06-30,pending,2,Eddie Jones,evening
548,2767.36,6863.9299999999885,2024-07-01,pending,2,Jason Richard,morning
549,3416.7,6296.479999999989,2024-07-02,reconciled,2,Kristin Barnes,morning
550,3372.68,5527.289999999988,2024-07-03,pending,2,Charles Lopez,morning
551,2358.51,4416.439999999988,2024-07-04,pending,2,Alyssa Brown,evening
552,2890.05,5779.529999999987,2024-07-05,reconciled,2,Beth Hoffman,morning
553,4734.88,6043.669999999986,2024-07-06,pending,2,Cory Guzman,morning
554,702.9,4625.259999999987,2024-07-07,pending,2,Joshua Hayes PhD,morning
555,1217.26,7065.889999999987,2024-07-08,reconciled,2,Jacob Ward,morning
556,228.39,9143.209999999986,2024-07-09,pending,2,Jessica Dominguez,evening
557,9570.23,11646.359999999988,2024-07-10,pending,2,John Johnson,morning
558,3179.03,5284.9299999999885,2024-07-11,pending,2,David Saunders,evening
559,1197.37,6502.939999999989,2024-07-12,reconciled,2,Jessica Valdez,evening
560,6214.81,7963.98999999999,2024-07-13,pending,2,Austin Russell,evening
561,4141.59,5520.999999999989,2024-07-14,pending,2,James Chavez,evening
562,1520.71,2291.7399999999893,2024-07-15,pending,2,Michelle Davis,morning
563,1658.05,3831.769999999989,2024-07-16,pending,2,Rebecca Romero,morning
564,4475.29,5032.859999999989,2024-07-17,reconciled,2,Mary Lutz,morning
565,1773.11,2875.1599999999894,2024-07-18,pending,2,Brandon Lewis,evening
566,76.09,4130.95999999999,2024-07-19,pending,2,Michele Sanchez,morning
567,3315.94,5926.71999999999,2024-07-20,pending,2,Dr. Bob Williams DDS,evening
568,1232.2,6241.84999999999,2024-07-21,pending,2,Elizabeth Turner,morning
569,3450.48,7572.159999999991,2024-07-22,pending,2,Katie Porter,evening
570,3682.86,7668.88999999999,2024-07-23,reconciled,2,Monica Patton,evening
571,4799.33,7505.459999999991,2024-07-24,pending,2,Thomas Peters,evening
572,4768.34,5060.8599999999915,2024-07-25,pending,2,Steven Stewart,morning
573,1444.32,1951.5099999999916,2024-07-26,reconciled,2,Joshua Mccarty,morning
574,2563.85,3846.699999999991,2024-07-27,pending,2,Craig Ramsey,evening
575,4081.73,4923.2299999999905,2024-07-28,reconciled,2,Carl Phillips,evening
576,4231.95,4460.61999999999,2024-07-29,reconciled,2,James Riley,morning
577,1808.36,2282.36999999999,2024-07-30,pending,2,Jeffery Dixon,evening
578,1989.66,3589.91999999999,2024-07-31,reconciled,2,Taylor Reed,evening
579,341.74,3319.5299999999897,2024-08-01,pending,2,Brittany Pham,evening
580,4049.67,6149.67999999999,2024-08-02,reconciled,2,Darren Alvarado,evening
581,5296.5,6220.339999999991,2024-08-03,reconciled,2,Ronald Hopkins,morning
582,1242.08,3920.7699999999904,2024-08-04,reconciled,2,Jeffrey Acosta,morning
583,3733.21,5180.26999999999,2024-08-05,pending,2,Jim Rivers,morning
584,5031.0,5286.42999999999,2024-08-06,pending,2,Michele Dean,morning
585,1858.35,2872.7599999999898,2024-08-07,pending,2,Jeffery Estrada,morning
586,2874.59,3698.649999999989,2024-08-08,reconciled,2,Charles Anderson,morning
587,2088.36,2947.0099999999898,2024-08-09,pending,2,Michelle Jenkins,morning
588,2179.66,4703.369999999989,2024-08-10,pending,2,Robin Carter,morning
589,5547.89,5867.65999999999,2024-08-11,pending,2,Melissa Bautista,evening
590,1142.15,2790.56999999999,2024-08-12,pending,2,Brittany Combs,evening
591,3851.5,3872.4499999999903,2024-08-13,reconciled,2,Steven Smith,morning
592,1572.43,2404.1299999999915,2024-08-14,reconciled,2,Barbara Farrell,evening
593,202.54,3794.9699999999916,2024-08-15,reconciled,2,John Nash,morning
594,6500.46,7219.379999999991,2024-08-16,pending,2,Kelly Wolfe,evening
595,73.38,4162.059999999991,2024-08-17,reconciled,2,Natalie Thompson,morning
596,3063.21,8412.509999999991,2024-08-18,pending,2,Steve Guzman,morning
597,729.79,8916.559999999992,2024-08-19,reconciled,2,Christine George,morning
598,2499.66,11501.879999999992,2024-08-20,reconciled,2,Patrick Martin,evening
599,2863.61,11721.569999999992,2024-08-21,pending,2,Christopher Atkins,evening
600,9252.13,11342.939999999993,2024-08-22,reconciled,2,Gerald Williams,morning
601,3289.38,5532.509999999994,2024-08-23,pending,2,Douglas Kim,morning
602,716.11,5927.609999999993,2024-08-24,pending,2,Cindy Smith,evening
603,7917.76,7922.309999999993,2024-08-25,reconciled,2,Brett Shannon,evening
604,1076.72,2755.7499999999927,2024-08-26,pending,2,Travis Torres,morning
605,1991.58,3315.9199999999923,2024-08-27,pending,2,Heather Black,evening
606,2636.04,3936.3299999999936,2024-08-28,pending,2,Virginia Phillips,morning
607,2198.22,3400.699999999994,2024-08-29,pending,2,Nicole Jenkins,morning
